,radii,0.524,0.698,0.873,1.047,1.222,1.396,1.571
32,0.12482570982391018,0.12039408586039255,0.12308001090875564,0.12449001566569609,0.1243894354333489,0.12350582638847236,0.12408636176589292,0.12370020198885665
33,0.12872651325590737,0.1218033881162641,0.12457588002681395,0.12602994743240878,0.1258913699910504,0.1248415256090843,0.12523510915915048,0.12483688188908187
34,0.13262731668790456,0.12321269037213567,0.12607174914487232,0.1275698791991215,0.1273933045487519,0.12617722482969623,0.1263838565524081,0.12597356178930708
35,0.13652812011990176,0.12482361029175935,0.12756761826293067,0.12908290253587187,0.12889523910645342,0.12751292405030817,0.1276251440218297,0.12711024168953228
36,0.14042892355189895,0.1265026331938748,0.1290634873809889,0.1305901989058424,0.1303971736641549,0.12888386438365204,0.12896404952734233,0.12824692158975745
37,0.14432972698389615,0.12818165609599028,0.13055935649904724,0.13209749527581305,0.1318991082218564,0.13037532794450868,0.13030295503285486,0.12947542540556792
38,0.14823053041589335,0.1298606789981057,0.13205522561710561,0.1336047916457837,0.13340104277955792,0.1318667915053653,0.1316418605383674,0.13078061221790185
39,0.15213133384789054,0.13153970190022116,0.13353505963281015,0.1351120880157542,0.13490700094265234,0.13335825506622193,0.13298076604387993,0.13209183125417975
40,0.15603213727988774,0.13321872480233657,0.1355114244239769,0.13661938438572485,0.13643817593623794,0.13484971862707856,0.13431967154939248,0.13344768972904716
41,0.15993294071188494,0.13515932731056568,0.13759512284108563,0.13819163843014678,0.13796935092982354,0.13634118218793512,0.13565857705490497,0.13484351009811413
42,0.1638337441438821,0.1371823318764454,0.1396788212581942,0.14028988600796416,0.13950052592340914,0.13783264574879173,0.13700321242012867,0.13633475332234946
43,0.1677345475758793,0.1392053364423251,0.14176251967530293,0.14238813358578167,0.1410317009169947,0.1393241093096484,0.1384064212389115,0.13782599654658473
44,0.1716353510078765,0.14122834100820483,0.14384621809241166,0.14448638116359924,0.1429324520338079,0.14081557287050492,0.1398096300576943,0.13931723977082006
45,0.1755361544398737,0.14325134557408456,0.1459299165095202,0.1465846287414166,0.14494814338342235,0.14264856604120693,0.14121283887647712,0.14080848299505538
46,0.1794369578718709,0.14529659175913234,0.14801361492662893,0.1486218826940269,0.1469638347330369,0.1446131556721056,0.1426160476952599,0.1422997262192907
47,0.18333776130386809,0.147636663209772,0.15009731334373766,0.15060935502371636,0.14897952608265141,0.1464855154088257,0.14401925651404268,0.143790969443526
48,0.18723856473586528,0.14997673466041167,0.1521810117608463,0.15259682735340574,0.15099521743226585,0.14822687091016926,0.1454224653328255,0.1452822126677613
49,0.19113936816786248,0.15231680611105136,0.15426471017795493,0.15458429968309512,0.15301090878188034,0.1499682264115128,0.1468256741516083,0.14677345589199664
50,0.19504017159985967,0.15465687756169116,0.15634840859506366,0.15657177201278455,0.1550266001314949,0.1517095819128564,0.1482288829703911,0.14826469911623202
51,0.19894097503185684,0.15699694901233074,0.15835922624215965,0.1585592443424739,0.1570422914811093,0.15345093741419996,0.14997329621596062,0.14975594234046732
52,0.20284177846385404,0.15933702046297052,0.1608519060227413,0.16054671667216328,0.15905798283072387,0.15519229291554354,0.15173768513186292,0.15124718556470265
53,0.20674258189585124,0.1616770919136101,0.16360148843658573,0.1625341890018527,0.16100171539121858,0.15693364841688714,0.15350207404776522,0.15273842878893795
54,0.21064338532784843,0.1642192817325735,0.16635107085043027,0.16452166133154209,0.16281982687321,0.15867500391823075,0.15526646296366756,0.15422967201317328
55,0.21454418875984563,0.16693245467278486,0.16910065326427484,0.16686312524346364,0.16463793835520135,0.16041635941957436,0.15703085187956986,0.15573169124835304
56,0.21844499219184282,0.16964562761299626,0.17185023567811916,0.16957202532965698,0.16645604983719267,0.16215771492091793,0.15878506602113698,0.15725464516637117
57,0.22234579562384002,0.17262031489518895,0.1745998180919637,0.1722809254158503,0.16827416131918402,0.16389907042226148,0.16044613924628642,0.1587775990843893
58,0.22624659905583722,0.17580810325013835,0.17734940050580822,0.17498982550204373,0.17009227280117536,0.16564042592360506,0.1621072124714359,0.16030055300240748
59,0.2301474024878344,0.1789958916050878,0.18009898291965257,0.17776407950911724,0.17232058966041236,0.16738178142494864,0.16376828569658541,0.16182350692042557
60,0.23404820591983158,0.18218367996003726,0.18284929430999836,0.18059346537272977,0.17482196240600612,0.16912313692629233,0.16542935892173485,0.1633464608384437
61,0.23794900935182878,0.1853714683149867,0.18560165016581243,0.18342285123634233,0.17732333515159984,0.1708644924276358,0.1670904321468843,0.16486941475646183
62,0.24184981278382597,0.18855925666993612,0.1883540060216263,0.18625223709995473,0.17982470789719363,0.17260584792897937,0.16875150537203376,0.16639236867447993
63,0.24575061621582317,0.19174704502488554,0.19125097945124625,0.18908162296356731,0.18232608064278732,0.1743604525480704,0.17041257859718323,0.16791532259249806
64,0.24965141964782037,0.194934833379835,0.1950717191537475,0.19191100882717993,0.18482745338838108,0.1766962810893405,0.1720736518223327,0.16943827651051613
65,0.25355222307981756,0.1981226217347844,0.19889121148440136,0.1947403946907923,0.1873288261339748,0.1790850482560213,0.1737347250474821,0.17096123042853426
